ensembl_gene_id_version	gene_biotype	external_gene_name	description
ENSG00000103174.13	protein_coding	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:17378]
ENSG00000103175.11	protein_coding	WFDC1	WAP four-disulfide core domain 1 [Source:HGNC Symbol;Acc:HGNC:15466]
ENSG00000103184.12	protein_coding	SEC14L5	SEC14 like lipid binding 5 [Source:HGNC Symbol;Acc:HGNC:29032]
ENSG00000103187.8	protein_coding	COTL1	coactosin like F-actin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:18304]
ENSG00000103194.16	protein_coding	USP10	ubiquitin specific peptidase 10 [Source:HGNC Symbol;Acc:HGNC:12608]
ENSG00000103196.12	protein_coding	CRISPLD2	cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]
ENSG00000103197.18	protein_coding	TSC2	TSC complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:12363]
ENSG00000103199.14	protein_coding	ZNF500	zinc finger protein 500 [Source:HGNC Symbol;Acc:HGNC:23716]
ENSG00000103202.13	protein_coding	NME4	NME/NM23 nucleoside diphosphate kinase 4 [Source:HGNC Symbol;Acc:HGNC:7852]
ENSG00000103222.20	protein_coding	ABCC1	ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]
ENSG00000103226.19	protein_coding	NOMO3	NODAL modulator 3 [Source:HGNC Symbol;Acc:HGNC:25242]
ENSG00000103227.19	protein_coding	LMF1	lipase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:14154]
ENSG00000103241.7	protein_coding	FOXF1	forkhead box F1 [Source:HGNC Symbol;Acc:HGNC:3809]
ENSG00000103245.14	protein_coding	CIAO3	cytosolic iron-sulfur assembly component 3 [Source:HGNC Symbol;Acc:HGNC:14179]
ENSG00000103248.19	protein_coding	MTHFSD	methenyltetrahydrofolate synthetase domain containing [Source:HGNC Symbol;Acc:HGNC:25778]
ENSG00000103249.19	protein_coding	CLCN7	chloride voltage-gated channel 7 [Source:HGNC Symbol;Acc:HGNC:2025]
ENSG00000103253.19	protein_coding	HAGHL	hydroxyacylglutathione hydrolase like [Source:HGNC Symbol;Acc:HGNC:14177]
ENSG00000103254.10	protein_coding	ANTKMT	adenine nucleotide translocase lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:14152]
ENSG00000103257.9	protein_coding	SLC7A5	solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]
ENSG00000103260.9	protein_coding	METRN	meteorin, glial cell differentiation regulator [Source:HGNC Symbol;Acc:HGNC:14151]
ENSG00000103264.18	protein_coding	FBXO31	F-box protein 31 [Source:HGNC Symbol;Acc:HGNC:16510]
ENSG00000103266.11	protein_coding	STUB1	STIP1 homology and U-box containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11427]
ENSG00000103269.14	protein_coding	RHBDL1	rhomboid like 1 [Source:HGNC Symbol;Acc:HGNC:10007]
ENSG00000103274.11	protein_coding	NUBP1	NUBP iron-sulfur cluster assembly factor 1, cytosolic [Source:HGNC Symbol;Acc:HGNC:8041]
ENSG00000103275.21	protein_coding	UBE2I	ubiquitin conjugating enzyme E2 I [Source:HGNC Symbol;Acc:HGNC:12485]
ENSG00000103310.11	protein_coding	ZP2	zona pellucida glycoprotein 2 [Source:HGNC Symbol;Acc:HGNC:13188]
ENSG00000103313.14	protein_coding	MEFV	MEFV innate immuity regulator, pyrin [Source:HGNC Symbol;Acc:HGNC:6998]
ENSG00000103316.12	protein_coding	CRYM	crystallin mu [Source:HGNC Symbol;Acc:HGNC:2418]
ENSG00000103319.12	protein_coding	EEF2K	eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]
ENSG00000103326.12	protein_coding	CAPN15	calpain 15 [Source:HGNC Symbol;Acc:HGNC:11182]
ENSG00000103335.22	protein_coding	PIEZO1	piezo type mechanosensitive ion channel component 1 [Source:HGNC Symbol;Acc:HGNC:28993]
ENSG00000103342.13	protein_coding	GSPT1	G1 to S phase transition 1 [Source:HGNC Symbol;Acc:HGNC:4621]
ENSG00000103343.13	protein_coding	ZNF174	zinc finger protein 174 [Source:HGNC Symbol;Acc:HGNC:12963]
ENSG00000103351.13	protein_coding	CLUAP1	clusterin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:19009]
ENSG00000103353.16	protein_coding	UBFD1	ubiquitin family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30565]
ENSG00000103355.14	protein_coding	PRSS33	serine protease 33 [Source:HGNC Symbol;Acc:HGNC:30405]
ENSG00000103356.18	protein_coding	EARS2	glutamyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29419]
ENSG00000103363.16	protein_coding	ELOB	elongin B [Source:HGNC Symbol;Acc:HGNC:11619]
ENSG00000103365.15	protein_coding	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2 [Source:HGNC Symbol;Acc:HGNC:16064]
ENSG00000103375.11	protein_coding	AQP8	aquaporin 8 [Source:HGNC Symbol;Acc:HGNC:642]
ENSG00000103381.12	protein_coding	CPPED1	calcineurin like phosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25632]
ENSG00000103404.15	protein_coding	USP31	ubiquitin specific peptidase 31 [Source:HGNC Symbol;Acc:HGNC:20060]
ENSG00000103415.12	protein_coding	HMOX2	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]
ENSG00000103423.14	protein_coding	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808]
ENSG00000103426.12	protein_coding	CORO7-PAM16	CORO7-PAM16 readthrough [Source:HGNC Symbol;Acc:HGNC:44424]
ENSG00000103429.11	protein_coding	BFAR	bifunctional apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:17613]
ENSG00000103449.13	protein_coding	SALL1	spalt like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10524]
ENSG00000103460.17	protein_coding	TOX3	TOX high mobility group box family member 3 [Source:HGNC Symbol;Acc:HGNC:11972]
ENSG00000103479.17	protein_coding	RBL2	RB transcriptional corepressor like 2 [Source:HGNC Symbol;Acc:HGNC:9894]
ENSG00000103485.19	protein_coding	QPRT	quinolinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:9755]
ENSG00000103489.12	protein_coding	XYLT1	xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15516]
ENSG00000103490.14	protein_coding	PYCARD	PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608]
ENSG00000103494.16	protein_coding	RPGRIP1L	RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168]
ENSG00000103495.15	protein_coding	MAZ	MYC associated zinc finger protein [Source:HGNC Symbol;Acc:HGNC:6914]
ENSG00000103496.15	protein_coding	STX4	syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]
ENSG00000103502.14	protein_coding	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase [Source:HGNC Symbol;Acc:HGNC:1769]
ENSG00000103507.14	protein_coding	BCKDK	branched chain keto acid dehydrogenase kinase [Source:HGNC Symbol;Acc:HGNC:16902]
ENSG00000103510.20	protein_coding	KAT8	lysine acetyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:17933]
ENSG00000103512.16	protein_coding	NOMO1	NODAL modulator 1 [Source:HGNC Symbol;Acc:HGNC:30060]
ENSG00000103522.17	protein_coding	IL21R	interleukin 21 receptor [Source:HGNC Symbol;Acc:HGNC:6006]
ENSG00000103528.17	protein_coding	SYT17	synaptotagmin 17 [Source:HGNC Symbol;Acc:HGNC:24119]
ENSG00000103534.17	protein_coding	TMC5	transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999]
ENSG00000103540.17	protein_coding	CCP110	centriolar coiled-coil protein 110 [Source:HGNC Symbol;Acc:HGNC:24342]
ENSG00000103546.19	protein_coding	SLC6A2	solute carrier family 6 member 2 [Source:HGNC Symbol;Acc:HGNC:11048]
ENSG00000103549.22	protein_coding	RNF40	ring finger protein 40 [Source:HGNC Symbol;Acc:HGNC:16867]
ENSG00000103550.14	protein_coding	KNOP1	lysine rich nucleolar protein 1 [Source:HGNC Symbol;Acc:HGNC:34404]
ENSG00000103569.10	protein_coding	AQP9	aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643]
ENSG00000103591.13	protein_coding	AAGAB	alpha and gamma adaptin binding protein [Source:HGNC Symbol;Acc:HGNC:25662]
ENSG00000103599.20	protein_coding	IQCH	IQ motif containing H [Source:HGNC Symbol;Acc:HGNC:25721]
ENSG00000103642.12	protein_coding	LACTB	lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]
ENSG00000103647.13	protein_coding	CORO2B	coronin 2B [Source:HGNC Symbol;Acc:HGNC:2256]
ENSG00000103653.17	protein_coding	CSK	C-terminal Src kinase [Source:HGNC Symbol;Acc:HGNC:2444]
ENSG00000103657.14	protein_coding	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1 [Source:HGNC Symbol;Acc:HGNC:4867]
ENSG00000103671.10	protein_coding	TRIP4	thyroid hormone receptor interactor 4 [Source:HGNC Symbol;Acc:HGNC:12310]
ENSG00000103707.10	protein_coding	MTFMT	mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]
ENSG00000103710.11	protein_coding	RASL12	RAS like family 12 [Source:HGNC Symbol;Acc:HGNC:30289]
ENSG00000103723.17	protein_coding	AP3B2	adaptor related protein complex 3 subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:567]
ENSG00000103740.10	protein_coding	ACSBG1	acyl-CoA synthetase bubblegum family member 1 [Source:HGNC Symbol;Acc:HGNC:29567]
ENSG00000103742.12	protein_coding	IGDCC4	immunoglobulin superfamily DCC subclass member 4 [Source:HGNC Symbol;Acc:HGNC:13770]
ENSG00000103769.10	protein_coding	RAB11A	RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9760]
ENSG00000103811.18	protein_coding	CTSH	cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]
ENSG00000103852.13	protein_coding	TTC23	tetratricopeptide repeat domain 23 [Source:HGNC Symbol;Acc:HGNC:25730]
ENSG00000103855.18	protein_coding	CD276	CD276 molecule [Source:HGNC Symbol;Acc:HGNC:19137]
ENSG00000103876.14	protein_coding	FAH	fumarylacetoacetate hydrolase [Source:HGNC Symbol;Acc:HGNC:3579]
ENSG00000103888.17	protein_coding	CEMIP	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]
ENSG00000103932.12	protein_coding	RPAP1	RNA polymerase II associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24567]
ENSG00000103942.13	protein_coding	HOMER2	homer scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]
ENSG00000103966.11	protein_coding	EHD4	EH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:3245]
ENSG00000103978.17	protein_coding	TMEM87A	transmembrane protein 87A [Source:HGNC Symbol;Acc:HGNC:24522]
ENSG00000103994.18	protein_coding	ZNF106	zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886]
ENSG00000103995.14	protein_coding	CEP152	centrosomal protein 152 [Source:HGNC Symbol;Acc:HGNC:29298]
ENSG00000104043.15	protein_coding	ATP8B4	ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]
ENSG00000104044.16	protein_coding	OCA2	OCA2 melanosomal transmembrane protein [Source:HGNC Symbol;Acc:HGNC:8101]
ENSG00000104047.15	protein_coding	DTWD1	DTW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30926]
ENSG00000104055.17	protein_coding	TGM5	transglutaminase 5 [Source:HGNC Symbol;Acc:HGNC:11781]
ENSG00000104059.5	protein_coding	ENTREP2	endosomal transmembrane epsin interactor 2 [Source:HGNC Symbol;Acc:HGNC:29075]
ENSG00000104064.18	protein_coding	GABPB1	GA binding protein transcription factor subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4074]
ENSG00000104067.17	protein_coding	TJP1	tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827]
ENSG00000104081.14	protein_coding	BMF	Bcl2 modifying factor [Source:HGNC Symbol;Acc:HGNC:24132]
ENSG00000104093.14	protein_coding	DMXL2	Dmx like 2 [Source:HGNC Symbol;Acc:HGNC:2938]
ENSG00000104112.9	protein_coding	SCG3	secretogranin III [Source:HGNC Symbol;Acc:HGNC:13707]
ENSG00000104129.10	protein_coding	DNAJC17	DnaJ heat shock protein family (Hsp40) member C17 [Source:HGNC Symbol;Acc:HGNC:25556]
ENSG00000104131.13	protein_coding	EIF3J	eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]
ENSG00000104133.16	protein_coding	SPG11	SPG11 vesicle trafficking associated, spatacsin [Source:HGNC Symbol;Acc:HGNC:11226]
ENSG00000104140.7	protein_coding	RHOV	ras homolog family member V [Source:HGNC Symbol;Acc:HGNC:18313]
ENSG00000104142.11	protein_coding	VPS18	VPS18 core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:15972]
ENSG00000104147.9	protein_coding	OIP5	Opa interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:20300]
ENSG00000104154.7	protein_coding	SLC30A4	solute carrier family 30 member 4 [Source:HGNC Symbol;Acc:HGNC:11015]
ENSG00000104164.12	protein_coding	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6 [Source:HGNC Symbol;Acc:HGNC:8549]
ENSG00000104177.19	protein_coding	MYEF2	myelin expression factor 2 [Source:HGNC Symbol;Acc:HGNC:17940]
ENSG00000104731.14	protein_coding	KLHDC4	kelch domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25272]
ENSG00000108244.17	protein_coding	KRT23	keratin 23 [Source:HGNC Symbol;Acc:HGNC:6438]
ENSG00000108255.8	protein_coding	CRYBA1	crystallin beta A1 [Source:HGNC Symbol;Acc:HGNC:2394]
ENSG00000108256.9	protein_coding	NUFIP2	nuclear FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17634]
ENSG00000108262.16	protein_coding	GIT1	GIT ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:4272]
ENSG00000108298.12	protein_coding	RPL19	ribosomal protein L19 [Source:HGNC Symbol;Acc:HGNC:10312]
ENSG00000108306.13	protein_coding	FBXL20	F-box and leucine rich repeat protein 20 [Source:HGNC Symbol;Acc:HGNC:24679]
ENSG00000108309.14	protein_coding	RUNDC3A	RUN domain containing 3A [Source:HGNC Symbol;Acc:HGNC:16984]
ENSG00000108312.16	protein_coding	UBTF	upstream binding transcription factor [Source:HGNC Symbol;Acc:HGNC:12511]
ENSG00000108342.13	protein_coding	CSF3	colony stimulating factor 3 [Source:HGNC Symbol;Acc:HGNC:2438]
ENSG00000108344.15	protein_coding	PSMD3	proteasome 26S subunit, non-ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9560]
ENSG00000108349.17	protein_coding	CASC3	CASC3 exon junction complex subunit [Source:HGNC Symbol;Acc:HGNC:17040]
ENSG00000108352.13	protein_coding	RAPGEFL1	Rap guanine nucleotide exchange factor like 1 [Source:HGNC Symbol;Acc:HGNC:17428]
ENSG00000108370.17	protein_coding	RGS9	regulator of G protein signaling 9 [Source:HGNC Symbol;Acc:HGNC:10004]
ENSG00000108375.13	protein_coding	RNF43	ring finger protein 43 [Source:HGNC Symbol;Acc:HGNC:18505]
ENSG00000108381.11	protein_coding	ASPA	aspartoacylase [Source:HGNC Symbol;Acc:HGNC:756]
ENSG00000108384.16	protein_coding	RAD51C	RAD51 paralog C [Source:HGNC Symbol;Acc:HGNC:9820]
ENSG00000108387.16	protein_coding	SEPTIN4	septin 4 [Source:HGNC Symbol;Acc:HGNC:9165]
ENSG00000108389.10	protein_coding	MTMR4	myotubularin related protein 4 [Source:HGNC Symbol;Acc:HGNC:7452]
ENSG00000108395.14	protein_coding	TRIM37	tripartite motif containing 37 [Source:HGNC Symbol;Acc:HGNC:7523]
ENSG00000108405.4	protein_coding	P2RX1	purinergic receptor P2X 1 [Source:HGNC Symbol;Acc:HGNC:8533]
ENSG00000108406.10	protein_coding	DHX40	DEAH-box helicase 40 [Source:HGNC Symbol;Acc:HGNC:18018]
ENSG00000108417.4	protein_coding	KRT37	keratin 37 [Source:HGNC Symbol;Acc:HGNC:6455]
ENSG00000108423.15	protein_coding	TUBD1	tubulin delta 1 [Source:HGNC Symbol;Acc:HGNC:16811]
ENSG00000108424.11	protein_coding	KPNB1	karyopherin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6400]
ENSG00000108433.17	protein_coding	GOSR2	golgi SNAP receptor complex member 2 [Source:HGNC Symbol;Acc:HGNC:4431]
ENSG00000108439.11	protein_coding	PNPO	pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260]
ENSG00000108443.14	protein_coding	RPS6KB1	ribosomal protein S6 kinase B1 [Source:HGNC Symbol;Acc:HGNC:10436]
ENSG00000108465.15	protein_coding	CDK5RAP3	CDK5 regulatory subunit associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18673]
ENSG00000108468.15	protein_coding	CBX1	chromobox 1 [Source:HGNC Symbol;Acc:HGNC:1551]
ENSG00000108469.15	protein_coding	RECQL5	RecQ like helicase 5 [Source:HGNC Symbol;Acc:HGNC:9950]
ENSG00000108474.17	protein_coding	PIGL	phosphatidylinositol glycan anchor biosynthesis class L [Source:HGNC Symbol;Acc:HGNC:8966]
ENSG00000108479.13	protein_coding	GALK1	galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]
ENSG00000108506.13	protein_coding	INTS2	integrator complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:29241]
ENSG00000108509.21	protein_coding	CAMTA2	calmodulin binding transcription activator 2 [Source:HGNC Symbol;Acc:HGNC:18807]
ENSG00000108510.10	protein_coding	MED13	mediator complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:22474]
ENSG00000108511.10	protein_coding	HOXB6	homeobox B6 [Source:HGNC Symbol;Acc:HGNC:5117]
ENSG00000108515.18	protein_coding	ENO3	enolase 3 [Source:HGNC Symbol;Acc:HGNC:3354]
ENSG00000108518.8	protein_coding	PFN1	profilin 1 [Source:HGNC Symbol;Acc:HGNC:8881]
ENSG00000108523.16	protein_coding	RNF167	ring finger protein 167 [Source:HGNC Symbol;Acc:HGNC:24544]
ENSG00000108528.14	protein_coding	SLC25A11	solute carrier family 25 member 11 [Source:HGNC Symbol;Acc:HGNC:10981]
ENSG00000108551.5	protein_coding	RASD1	ras related dexamethasone induced 1 [Source:HGNC Symbol;Acc:HGNC:15828]
ENSG00000108556.10	protein_coding	CHRNE	cholinergic receptor nicotinic epsilon subunit [Source:HGNC Symbol;Acc:HGNC:1966]
ENSG00000108557.20	protein_coding	RAI1	retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]
ENSG00000108559.13	protein_coding	NUP88	nucleoporin 88 [Source:HGNC Symbol;Acc:HGNC:8067]
ENSG00000108561.8	protein_coding	C1QBP	complement C1q binding protein [Source:HGNC Symbol;Acc:HGNC:1243]
ENSG00000108576.10	protein_coding	SLC6A4	solute carrier family 6 member 4 [Source:HGNC Symbol;Acc:HGNC:11050]
ENSG00000108578.15	protein_coding	BLMH	bleomycin hydrolase [Source:HGNC Symbol;Acc:HGNC:1059]
ENSG00000108582.12	protein_coding	CPD	carboxypeptidase D [Source:HGNC Symbol;Acc:HGNC:2301]
ENSG00000108587.16	protein_coding	GOSR1	golgi SNAP receptor complex member 1 [Source:HGNC Symbol;Acc:HGNC:4430]
ENSG00000108588.15	protein_coding	CCDC47	coiled-coil domain containing 47 [Source:HGNC Symbol;Acc:HGNC:24856]
ENSG00000108590.11	protein_coding	MED31	mediator complex subunit 31 [Source:HGNC Symbol;Acc:HGNC:24260]
ENSG00000108591.10	protein_coding	DRG2	developmentally regulated GTP binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3030]
ENSG00000108592.17	protein_coding	FTSJ3	FtsJ RNA 2'-O-methyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17136]
ENSG00000108599.15	protein_coding	AKAP10	A-kinase anchoring protein 10 [Source:HGNC Symbol;Acc:HGNC:368]
ENSG00000108602.18	protein_coding	ALDH3A1	aldehyde dehydrogenase 3 family member A1 [Source:HGNC Symbol;Acc:HGNC:405]
ENSG00000108604.18	protein_coding	SMARCD2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2 [Source:HGNC Symbol;Acc:HGNC:11107]
ENSG00000108622.11	protein_coding	ICAM2	intercellular adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:5345]
ENSG00000108641.20	protein_coding	B9D1	B9 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24123]
ENSG00000108651.10	protein_coding	UTP6	UTP6 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:18279]
ENSG00000108654.16	protein_coding	DDX5	DEAD-box helicase 5 [Source:HGNC Symbol;Acc:HGNC:2746]
ENSG00000108666.10	protein_coding	C17orf75	chromosome 17 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:30173]
ENSG00000108671.11	protein_coding	PSMD11	proteasome 26S subunit, non-ATPase 11 [Source:HGNC Symbol;Acc:HGNC:9556]
ENSG00000108684.15	protein_coding	ASIC2	acid sensing ion channel subunit 2 [Source:HGNC Symbol;Acc:HGNC:99]
ENSG00000108688.11	protein_coding	CCL7	C-C motif chemokine ligand 7 [Source:HGNC Symbol;Acc:HGNC:10634]
ENSG00000108691.10	protein_coding	CCL2	C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]
ENSG00000108700.5	protein_coding	CCL8	C-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:10635]
ENSG00000108702.4	protein_coding	CCL1	C-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10609]
ENSG00000108733.11	protein_coding	PEX12	peroxisomal biogenesis factor 12 [Source:HGNC Symbol;Acc:HGNC:8854]
ENSG00000108759.4	protein_coding	KRT32	keratin 32 [Source:HGNC Symbol;Acc:HGNC:6449]
ENSG00000108771.13	protein_coding	DHX58	DExH-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:29517]
ENSG00000108773.11	protein_coding	KAT2A	lysine acetyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:4201]
ENSG00000108774.15	protein_coding	RAB5C	RAB5C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9785]
ENSG00000108784.10	protein_coding	NAGLU	N-acetyl-alpha-glucosaminidase [Source:HGNC Symbol;Acc:HGNC:7632]
ENSG00000108786.11	protein_coding	HSD17B1	hydroxysteroid 17-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5210]
ENSG00000108788.12	protein_coding	MLX	MAX dimerization protein MLX [Source:HGNC Symbol;Acc:HGNC:11645]
ENSG00000108797.12	protein_coding	CNTNAP1	contactin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:8011]
ENSG00000108798.9	protein_coding	ABI3	ABI family member 3 [Source:HGNC Symbol;Acc:HGNC:29859]
ENSG00000108799.13	protein_coding	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3526]
ENSG00000108819.11	protein_coding	PPP1R9B	protein phosphatase 1 regulatory subunit 9B [Source:HGNC Symbol;Acc:HGNC:9298]
ENSG00000108821.14	protein_coding	COL1A1	collagen type I alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2197]
ENSG00000108823.17	protein_coding	SGCA	sarcoglycan alpha [Source:HGNC Symbol;Acc:HGNC:10805]
ENSG00000108825.18	protein_coding	PTGES3L-AARSD1	PTGES3L-AARSD1 readthrough [Source:HGNC Symbol;Acc:HGNC:43946]
ENSG00000108826.16	protein_coding	MRPL27	mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:14483]
ENSG00000108828.16	protein_coding	VAT1	vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]
ENSG00000108829.10	protein_coding	LRRC59	leucine rich repeat containing 59 [Source:HGNC Symbol;Acc:HGNC:28817]
